index;nome_produto;categoria;pred_encode;categoria_pred
16822;Garfo de madeira bambu para alimentos natural tramontina;UTENSÍLIOS DE MADEIRA;296;UTENSÍLIOS DE INOX/ALUMÍNIO
3501;CALDO KITANO 57G CARNE;CALDO;250;QUEIJO
15099;CHIPS COCO ORG COPRA CANELA 20G-PC;SAUDÁVEL;272;SAUDÁVEL
1159;ARROZ SEPE BIANCO TP1 5KG;ARROZ;22;ARROZ
14780;AMENDOIM BRANCO ANCHIETA DESCASCADO 500G;SALGADINHO E APERITIVO;269;SALGADINHO E APERITIVO
13090;PROT SOL CORPO NIVEA SUN PROTECT & BRONZE FPS 30 200ML;PROTETOR SOLAR CORPORAL;259;SABONETE BARRA
8427;GUARDANAPO SCOTT FAM C 50;GUARDANAPO DE PAPEL;144;GUARDANAPO DE PAPEL
8775;LAMPADA FLUOR 2U FLC 15X127V;ILUMINAÇÃO;153;ILUMINAÇÃO
5713;MASCR CAB PHYTO POS QUIMICA 220G;CREME PARA TRATAMENTO;86;CREME PARA TRATAMENTO
8279;GELEIA FRAN BONNE MAMAN FRAMB 370G-VD;GELÉIA;141;GELÉIA
6238;DES AERO MONANGE ACQUA 90G;DESODORANTE FEMININO;98;DESODORANTE FEMININO
2673;BOLO BAUNILHA KG;BOLOS;45;BOLOS
14258;SAB BAR DOLCE VIVERE NESTI DANTE ROMA 250G;SABONETE BARRA;259;SABONETE BARRA
9869;LEITE 1L PARACATU TIPO C SCO;LEITE UHT;171;LEITE UHT
12175;PANETONE BAUDUCCO 750G;PANETONE;219;PANETONE
15111;CHIPS BLACK CHIP 32G ERVAS F. ALHO C;SAUDÁVEL;272;SAUDÁVEL
16950;ESCORREDOR DE PRATOS SUPREME RISCHIOTO;UTENSÍLIOS DE PLÁSTICO;296;UTENSÍLIOS DE INOX/ALUMÍNIO
10131;VASSOURA SANTA MARIA BRASILEIRI UND;LIMPEZA;177;LIMPEZA
17476;COPO CONICO OU C/CANUDO CC7500RF;UTENSÍLIOS DE VIDRO;303;UTENSÍLIOS DE VIDRO
9775;LEITE LA SERENISSIMA DESNAT PCT 300G;LEITE EM PÓ;171;LEITE UHT
1496;PALHETA VTO PVF1917;AUTOMOTIVO ACESSÓRIOS;25;AUTOMOTIVO ACESSÓRIOS
11027;MAC NINFA SEMOLA 500GR AVE MARIA;MASSA SECA;193;MASSA SECA
6116;DESINF MARILUX 5L LAVANDA;DESINFETANTE;97;DESINFETANTE
4259;CERVEJA BRAHMA CHOPP RETORNA CTG 300ML;CERVEJA;63;CERVEJA
16291;TEMP MRS TASTE S/SAL 55G BLEND QUEIJO;TEMPERO;288;TEMPERO
4663;COBERTURA HARALD MELKEN BA M-AM 2 ,300KG;COBERTURA;189;MAQUIAGEM
7134;ESMALTE VULT ROCAMBOLE 8ML;ESMALTE;116;ESMALTE
13689;QUEIJO TIROL MUSSARELA LANCHE KG;QUEIJO;250;QUEIJO
3995;LENCOL TEKA DIAMANTE B QUEEN BC 012;CAMA;58;CAMA
15644;SORVETE LOSLOS MINI 65G CHOC BELGA;SORVETE;278;SORVETE
1143;ARROZ JAPONES MOMIJI AZUL GRAO CURTO T1 1KG;ARROZ;22;ARROZ
5986;ESCOVA ROT PHILCO CER SPIN ION 220 PEC05;CUIDADOS PESSOAIS;6;ACESSÓRIOS PARA CABELO
3149;CONJ CHAZINHO ENCANTADO;BRINQUEDOS MENINAS;67;CHÁ
5098;COND ELSEVE CACHOS 200ML;CONDICIONADOR;77;CONDICIONADOR
1784;CORACAO FRANGO MACEDO TEMP RESF (V) KG;AVE CONGELADA;48;BOVINO RESFRIADO
14318;SAB BAR FLOR DE YPE SUAVE BRANCO 90G;SABONETE BARRA;259;SABONETE BARRA
10559;GLOSS LABIAL VULT INCOLOR 4G;MAQUIAGEM;189;MAQUIAGEM
10486;MAIONESE DAJUDA BOX 3KG;MAIONESE;250;QUEIJO
5730;CR TRAT NOVEX OLEO OLIVA 1KG;CREME PARA TRATAMENTO;86;CREME PARA TRATAMENTO
14223;SAB BARRA PLUSH 180G E DOCE/CAMOMILA;SABONETE BARRA;259;SABONETE BARRA
1658;LIMPA AR COND AUTO FAST CLEAR LAVANDA;AUTOMOTIVO LIMPEZA;246;PURIFICADOR DE AR
3222;PICKUP OFF ROAD;BRINQUEDOS MENINOS;309;VERDURAS
6302;DES ROL REXONA 50ML FEM ANTIBACT;DESODORANTE FEMININO;98;DESODORANTE FEMININO
2950;PIRULITO FRUIT POPS DOLLITO PAC 350G;BOMBONIERE;46;BOMBONIERE
16961;ORGANIZADOR PIA UMBRA BC 1058;UTENSÍLIOS DE PLÁSTICO;296;UTENSÍLIOS DE INOX/ALUMÍNIO
4656;COBER SORVETE KARO CHOCOLATE 340G;COBERTURA;278;SORVETE
6115;DESINF MAGICO PINHO 2L;DESINFETANTE;97;DESINFETANTE
10855;MAC OVOS S-AMALIA 500G-PC TAGLIAT N-10;MASSA SECA;193;MASSA SECA
2737;BOLO NUTRELLA 300G-PC BAN/CANELA PO;BOLOS;45;BOLOS
17843;CHICORIA CHEIRO VERDE UN;VERDURAS;309;VERDURAS
5853;CR DENT CREME COLGATE TRIPLA ACAO 90G LV12 GTS3 CR DENT CREME NUTRACUC.90G;CREME/GEL DENTAL ADULTO;87;CREME/GEL DENTAL ADULTO
6287;DES ROLL MONANGE HIDRAPROCT REFRESC 60ML;DESODORANTE FEMININO;98;DESODORANTE FEMININO
7011;ESM RISQUE BOURBON 8ML;ESMALTE;116;ESMALTE
11017;MAC C OVOS PETYBON NINHO 500G;MASSA SECA;193;MASSA SECA
16475;ATIV CACHO NOVEX NUTRIRE RECONST 300ML;TRANSFORMAÇÃO CABELOS;259;SABONETE BARRA
12422;PH FS SUBLIME DUO 160M 2UN;PAPEL HIGIÊNICO;222;PAPEL HIGIÊNICO
15016;SEMENTE DE LINHACA KININO 200GR DOURADA;SAUDÁVEL;272;SAUDÁVEL
4618;CIGARRO DUNHILL CARLTON NR WE DTOLL UN;CIGARRO;69;CIGARRO
13327;EVITA MOFO INSPIRA NATURAL 100G LV4 PG3;PURIFICADOR DE AR;246;PURIFICADOR DE AR
2020;AZEITONA VDE OLE FAT 150G;AZEITONA;36;AZEITONA
8838;LAMPADA OSRAM LED A40 BIV 6W 6500K;ILUMINAÇÃO;153;ILUMINAÇÃO
10178;Espuma De Limpeza Para Rosto Olay Effects Revitalizante;LIMPEZA DO ROSTO;189;MAQUIAGEM
16964;POTE SANREMO 800ML FACIL QUADRADO;UTENSÍLIOS DE PLÁSTICO;303;UTENSÍLIOS DE VIDRO
18400;ALCOOL GEL FOGOGEL 80 500ML;ÁLCOOL;46;BOMBONIERE
17935;COUVE BROCOLI BEIJA-FLOR ORG 240G;VERDURAS;309;VERDURAS
1516;CERA AUTO.V8 LIQ.500ML GATILHO .;AUTOMOTIVO CERA/POLIDOR;294;TRATAMENTO DE PISO
10477;MAIONESE ARISCO TRADICIONAL SACH 550G;MAIONESE;250;QUEIJO
13867;REFRIGER PANASONIC 425L FF BC 127 NRBB53;REFRIGERADORES;252;REFRIGERADORES
18276;AGUA MINERAL NATUREZA GF 200ML S/GAS;ÁGUA MINERAL;315;ÁGUA MINERAL
14708;SALADA TROPICAL VERDEKAL 270G-PT;SALADA;137;FRUTAS
6823;ERVA MATE URUBICI PCT 500G;ERVA MATE/CEVADA;79;CONDIMENTO NATURAL
12987;PISCINA INTEX 15L 59409;PRAIA/PISCINA;240;PRAIA/PISCINA
4016;LENCOL ACASA CASAL SM 1.38X188X0.30 3320;CAMA;58;CAMA
152;PRENDEDOR ROUPA FLASHLIMP BAILARINA 12 PCS;ACESSÓRIOS DE LAVANDERIA;56;CALÇADO ADULTO
11922;PASCOA OVO NESTLE CHOKITO 130G;OVO DE PÁSCOA;216;OVO DE PÁSCOA
17785;ALFACE LISA SATO UN;VERDURAS;309;VERDURAS
5322;ALECRIM;CONDIMENTO NATURAL;79;CONDIMENTO NATURAL
12930;SUPORTE DE PLASTICO PARA ESCOV DENTE FORMATO -DAI;PORTA ESCOVAS;112;ESCOVA DENTAL ADULTO
4761;T.MAXTON KIT 5.3 CAST.CL.DOU;COLORAÇÃO FEMININA;74;COLORAÇÃO FEMININA
13289;PURIF AR NOAR ONE TOUCH RETRO RF 12ML;PURIFICADOR DE AR;246;PURIFICADOR DE AR
16348;REFIL TIRA MANCHAS OMO ROUPA BRANCA 380G;TIRA MANCHA;147;HIDRATAÇÃO PARA O CORPO
3005;FILE MIGNON kg PECA .;BOVINO RESFRIADO;48;BOVINO RESFRIADO
8138;Morango Hortmix 250g;FRUTAS;137;FRUTAS
14801;BATATA KERUS 45G ONDULADA CHURRASCO;SALGADINHO E APERITIVO;269;SALGADINHO E APERITIVO
2003;AZEITONA VDE CARPELLO CONS.200G;AZEITONA;36;AZEITONA
15458;VINHO ESPUMANTE TERRANOVA DEMI SEC GFA 750ML;SIDRA/ESPUMANTE;275;SIDRA/ESPUMANTE
13472;PAO NEWBREAD INT 400 LIG SOJA/LINHO .;PÃES;247;PÃES
11613;MOLHO DE MOSTARDA CASTELO 200GR .;MOLHO PARA SALADA;206;MOLHO DE TOMATE
18139;VINHO CHILENO CANTO DE PIEDRA RESV CAB SAUV 750ML;VINHO;311;VINHO
5783;CR TRAT NOVEX MIX 10 ATIVOS EM 1 1KG;CREME PARA TRATAMENTO;86;CREME PARA TRATAMENTO
13958;REFRIG SIMBA LARANJA PET 2L;REFRIGERANTES;253;REFRIGERANTES
6192;DESINF PINHO BRIL CAMPOS LAV L500PG450ML;DESINFETANTE;97;DESINFETANTE
4321;CERVEJA HOFJAGER WEIZEN BARRIL 5L;CERVEJA;63;CERVEJA
15194;SH BIO EXTRATUS 250ML-FR NEUTRO T-TIPOS;SHAMPOO;273;SHAMPOO
4241;CERV OPA BIER WEIZEN GF 600ML;CERVEJA;63;CERVEJA
16328;TEMPERO ZERO SODIO 37g SMART VEGETAIS;TEMPERO;288;TEMPERO
9948;LICOR STOCK DEL ORSO AMARETTO 700ML;LICOR;253;REFRIGERANTES
13596;GORGONZOLA kg QUATA PEDACO;QUEIJO;247;PÃES
1141;ARROZ GUACIRA AGULHINHA 1KG TP1;ARROZ;22;ARROZ
9215;SEM. FLOR FELTRIN PHLOX DRUMOND;JARDINAGEM PLANTAR;309;VERDURAS
10832;MASSA DELI SUN WRAP TOMATE 360G;MASSA PRONTA;193;MASSA SECA
16376;TOALHA UMED CLIN OFF ALOE VERA PC 50UN;TOALHA UMEDECIDA INFANTIL;39;BANHO
10415;LIXEIRA MARTIPLAST PIA HIDE 3.5L BRANCO;LIXEIRA;5;ACESSÓRIOS MÃO E PÉ
17353;TACA KROSNO AGUA/VINHO CR 490ML;UTENSÍLIOS DE VIDRO;303;UTENSÍLIOS DE VIDRO
13080;ROC MINESOL OIL CONTROL FPS 30 50G;PROTETOR SOLAR CORPORAL;193;MASSA SECA
11023;MASSA BARILLA INTEGRA SPAGHETTIN CX 500G;MASSA SECA;193;MASSA SECA
710;BISC KELDOG CROK C/FLOCOS 130G;ALIMENTO PARA CÃES;44;BISCOITO
6911;ESC DENT DES COLGATE 360 CAB COMP MAC LIMP COMPL LV2P;ESCOVA DENTAL ADULTO;112;ESCOVA DENTAL ADULTO
13823;REFR PO PACHA MANGA 240G;REFRESCO EM PÓ;251;REFRESCO EM PÓ
5299;ALECRIM KITANO 6G-EV;CONDIMENTO NATURAL;79;CONDIMENTO NATURAL
8757;VELA DEC IMP BC 7X15 A.A1603;ILUMINAÇÃO;153;ILUMINAÇÃO
2009;AZEITONA VERDE DOM FIORELO RECH PIM 100G;AZEITONA;36;AZEITONA
9177;SEMENTE ISLA 300MG ASTER G SINGELA SORT;JARDINAGEM PLANTAR;272;SAUDÁVEL
8014;TANGERINA MURCOTT KG;FRUTAS;137;FRUTAS
8200;GELAT OETKER 60G UVA ECONOMICA;GELATINA;278;SORVETE
1178;ARROZ BLUE VILLE 250G CIA ALHO;ARROZ;22;ARROZ
1073;AP BARB PRESTOBARBA 3-C/1;APARELHO DE BARBA;25;AUTOMOTIVO ACESSÓRIOS
4634;CIGARRO CHESTERFIELD VERMELHO BOX UN;CIGARRO;133;FRALDA INFANTIL
13702;BOURSIN CAMARAO SAO LUIZ KG;QUEIJO;247;PÃES
1352;TOALHA MESA FEST LAR SWEET FRUIT C 1;ARTIGOS PARA FESTAS;39;BANHO
629;ALIM PASSARO MIST STIVAL CANAR PCT 500G;ALIMENTO PARA AVES;12;ALIMENTO PARA CÃES
41;ABS C/ABAS INT PLATINUM REGULAR ALWAYS C/8;ABSORVENTE;0;ABSORVENTE
9643;ABOBORA SECA NATURAL SALADS 250G;LEGUMES;166;LEGUMES
12463;CAIXA PRESENTE VINHO RELEVO MARSALA UN;PAPELARIA;301;UTENSÍLIOS DE PORCELANA/CERÂMICA
16776;CACAROLA TRAMONTINA ALUMINIO PRETA 20CM;UTENSÍLIOS DE INOX/ALUMÍNIO;296;UTENSÍLIOS DE INOX/ALUMÍNIO
15920;SUCO JANDAIA PRONTO 1L POLLI FRUTTI;SUCO PRONTO/NECTAR;281;SUCO PRONTO/NECTAR
17684;ALCAPARRA CONSV LA PASTINA 60G-VD ESPH;VEGETAL;36;AZEITONA
17588;COADOR DE CAFE LUSTRA MIL MED;UTENSÍLIOS PARA CAFÉ;300;UTENSÍLIOS DE PLÁSTICO
1112;COQUETEL VINHO PINHEIRENSE 2L;APERITIVOS;311;VINHO
665;ALIM CAO SABOR&VIDA AD CAR/MAC/CER 1KG;ALIMENTO PARA CÃES;12;ALIMENTO PARA CÃES
3842;MANTA SM SOFA TRESS 120X140 COR 06;CAMA;58;CAMA
12361;Bloco de Recado POST-IT 76X76MM Cascada Misto;PAPEIS;195;MATERIAL ESCOLAR
15278;SH PHYTOERVAS SUPER REST SOS 250ML;SHAMPOO;273;SHAMPOO
1108;APERITIVO TEQPAR 1L;APERITIVOS;288;TEMPERO
18379;ALCOOL DA ILHA 46,2 1L;ÁLCOOL;46;BOMBONIERE
12733;BACON PIF PAF kg MANTA .;PERTENCES FEIJOADA;231;PERTENCES FEIJOADA
3998;JG CAMA TEKA HARMONIA SOLTEIRO 3 PCS CZ;CAMA;58;CAMA
9394;LAVA LOUCA LIQ RAZZO NEUTRO 500ML;LAVA LOUÇA;163;LAVA LOUÇA
17156;FRIGIDEIRA KREA CERAMICA 20CM 235;UTENSÍLIOS DE PORCELANA/CERÂMICA;296;UTENSÍLIOS DE INOX/ALUMÍNIO
14152;REVISTA PRAZERES DA MESA;REVISTA;195;MATERIAL ESCOLAR
13578;PAO QUEIJO TOP MASSA MINI LANCHE 400G;PÃO DE QUEIJO;247;PÃES
9552;LAVA ROUPA PO TIXAN 1KG LV2 GTS LVA LOUCA YPE;LAVA ROUPA PÓ;164;LAVA ROUPA LÍQUIDO
319;PENTE MARCO BONI MASCULINO 2 UNIDADES;ACESSÓRIOS PARA CABELO;6;ACESSÓRIOS PARA CABELO
15066;Óleo de Coco Copra Extravirgem 500ml;SAUDÁVEL;272;SAUDÁVEL
7221;ESPETINHO LEONI CORACAO FRAN CON CX 500G;ESPETINHO;158;KETCHUP
1748;MOELA FRANGO COPACOL CONG BJ 1KG;AVE CONGELADA;33;AVE RESFRIADA
5235;COND ELSEVE ARGININA NUTRICAO INTENSA 400ML;CONDICIONADOR;77;CONDICIONADOR
732;RACAO KANINA 15KG;ALIMENTO PARA CÃES;12;ALIMENTO PARA CÃES
13329;PURIF AR AP GLADE PEND E PERF OCEANOS 8G;PURIFICADOR DE AR;246;PURIFICADOR DE AR
6262;DES ROLL DOVE HAIR MINIMISING 50ML;DESODORANTE FEMININO;98;DESODORANTE FEMININO
12042;PASCOA MINI OVO NESTLE TRADICIONAIS 120G;OVO DE PÁSCOA;216;OVO DE PÁSCOA
15192;SHA OURIBEL MANDIOCA 2L;SHAMPOO;273;SHAMPOO
15764;SUCO IMBIARA CONC 980ML, GOIABA;SUCO CONCENTRADO;281;SUCO PRONTO/NECTAR
13165;CHUPETA MAM PERFECT GIRL 0-6 2492;PUERICULTURA;245;PUERICULTURA
13058;MINI PROC BRITANIA 360ML PT 160W 127V 2P;PROCESSADOR DE ALIMENTOS;63;CERVEJA
16774;RALADOR 4 FACES METAL VIEL;UTENSÍLIOS DE INOX/ALUMÍNIO;296;UTENSÍLIOS DE INOX/ALUMÍNIO
17977;ACETO BALSAMICO DE NIGRIS AGED GFA 250ML;VINAGRE;275;SIDRA/ESPUMANTE
8016;ABACAXI PEROLA PICADO HORTMIX 200G;FRUTAS;137;FRUTAS
5275;COND T MONICA KIDS 260ML TOD TIP CAB;CONDICIONADOR INFANTIL;77;CONDICIONADOR
15682;SORVETE FRUT BISS 2L CREME;SORVETE;278;SORVETE
16873;TABUA CORTE JJ D DUO 80019CZ;UTENSÍLIOS DE MADEIRA;296;UTENSÍLIOS DE INOX/ALUMÍNIO
4536;CHA 40g LONDON MOR/BAUNIL;CHÁ;67;CHÁ
3035;MUSCULO TRAS BOV TOP QUALITY (PECA) KG;BOVINO RESFRIADO;48;BOVINO RESFRIADO
2663;BROWNIE JACQUET DOCE LEITE 245G;BOLOS;45;BOLOS
6697;PINO M-USO ADAPT REVERSO 2P+T-15A;ELÉTRICA;105;ELÉTRICA
12405;PH FD NEVE ESSENCE 4X30M;PAPEL HIGIÊNICO;222;PAPEL HIGIÊNICO
12265;PANO ESFRELUX ESPANADOR .;PANOS/FLANELAS;220;PANOS/FLANELAS
12801;PIZZA BGM 420G CALABRESA;PIZZA;36;AZEITONA
13317;VELA RECHO PET GUNIO JASMIM;PURIFICADOR DE AR;153;ILUMINAÇÃO
8047;UVA BRASIL KG;FRUTAS;137;FRUTAS
14946;SALG FRITOP BACON COSTELINHA 40G;SALGADINHO E APERITIVO;269;SALGADINHO E APERITIVO
12854;FLOR NAT SUCULENTA P11 1UN;PLANTAS, FLORES E ACESSÓRIOS;309;VERDURAS
16208;LEMON BOMBAY PEPPER VD 90G;TEMPERO;46;BOMBONIERE
6678;PINO ADAPTADOR CHATO CICLEY;ELÉTRICA;105;ELÉTRICA
5603;CR PENTEAR NIELY GOLD 13 AMINOACIDOS 280G;CREME DE PENTEAR;85;CREME DE PENTEAR
9554;DETERG PO C/MUITO CARINHO 1KG-CX AQUAMARINE;LAVA ROUPA PÓ;97;DESINFETANTE
1738;LUBRIF 10W40 LUBRAX TECNO API SM 500ML;AUTOMOTIVO ÓLEOS/ADITIVOS/FLUIDOS;31;AUTOMOTIVO ÓLEOS/ADITIVOS/FLUIDOS
816;ALIM GATO FRISKIES FILH FRANGO MOLHO 85G;ALIMENTO PARA GATOS;12;ALIMENTO PARA CÃES
10880;MASSA ORGANIC FETTUCCINE ORGANICO 500G;MASSA SECA;193;MASSA SECA
7342;FARINHA MANDIOCA MONSIL 1KG;FARINÁCEO;124;FARINÁCEO
51;ABS C/ABAS ALWAYS PINK SUAVE LV16PG14;ABSORVENTE;0;ABSORVENTE
16247;TEMP COND MARINAR 500ML C/AMAC CARNE;TEMPERO;288;TEMPERO
15358;SH BELLO ANTI FRIZZ 1L;SHAMPOO;273;SHAMPOO
9381;LASANHA PRONTO IN TAVOLA BOLOGNESE 350G;LASANHA;206;MOLHO DE TOMATE
17267;PRATO RASO NF 27CM OPALINE BLANC;UTENSÍLIOS DE PORCELANA/CERÂMICA;301;UTENSÍLIOS DE PORCELANA/CERÂMICA
11479;MOLHO PIMENTA BRUT JOKOIA 150ML;MOLHO DE PIMENTA;205;MOLHO DE PIMENTA
16794;CONCHA P/SORVETE UTILITA RF 25699/420 TRAMONTINA;UTENSÍLIOS DE INOX/ALUMÍNIO;296;UTENSÍLIOS DE INOX/ALUMÍNIO
12967;ESPREGUICADEIRA SUNSHINE AL/TE VD SX6191;PRAIA/PISCINA;133;FRALDA INFANTIL
4048;BANQUETA IMP GIRAT PT SD2207-1;CAMPING/PESCA;133;FRALDA INFANTIL
11978;PASCOA OVO NESTLE SURPRESA PRINCESAS 150G;OVO DE PÁSCOA;216;OVO DE PÁSCOA
9410;SECANTE SUN 100ML;LAVA LOUÇA;164;LAVA ROUPA LÍQUIDO
9147;SEM. FELTRIN ABOBRINHA ITALIANA;JARDINAGEM PLANTAR;309;VERDURAS
5032;TEMAKI DE SALMAO 100G;COMIDA ORIENTAL;247;PÃES
10623;PO COMPACTO VULT BASIC 01 9G;MAQUIAGEM;189;MAQUIAGEM
10817;MASSA PIZZA ROMANHA MINI PCT 300G;MASSA FRESCA;191;MASSA FRESCA
3902;COLCHA FIRST ACASA R CASAL AZ MOON SF8;CAMA;58;CAMA
8780;VELA DEC SAO DOMINGOS 2UN GROSSA;ILUMINAÇÃO;153;ILUMINAÇÃO
6909;ESC D CLEAN GARFIELD 3D MC;ESCOVA DENTAL ADULTO;112;ESCOVA DENTAL ADULTO
15491;VINHO ESPUMANTE MUMM CUVEE BRUT ROSE GFA 750ML;SIDRA/ESPUMANTE;275;SIDRA/ESPUMANTE
13904;REFRIG DEL RIO 1L GUARANA;REFRIGERANTES;253;REFRIGERANTES
14630;PAPEL ASSA+LEVE DOVER ROLL 30X3M;SACOS;195;MATERIAL ESCOLAR
9579;Pepino Caipira  500g;LEGUMES;166;LEGUMES
11257;MOCHILA SESTINI STAR WARS 71637;MATERIAL ESCOLAR;195;MATERIAL ESCOLAR
6648;DOCE MINDY 350GR PACOQUINHA ROLHA .;DOCE TABLETE;103;DOCE PASTA
17320;JG TACAS SPIEGELAU B CERVEJA C/2 500ML;UTENSÍLIOS DE VIDRO;303;UTENSÍLIOS DE VIDRO
9883;LEITE CONAPROLE INTEGRAL TP 1L;LEITE UHT;171;LEITE UHT
15057;GRANOLA KOBBER 500G ZERO;SAUDÁVEL;272;SAUDÁVEL
11220;LANCHEIRA LAMASB FEM HEARTBEAR LC-26-110;MATERIAL ESCOLAR;195;MATERIAL ESCOLAR
6783;JG ENFEITE NATAL IMP 3PCS YWAK34045;ENFEITES DE NATAL;109;ENFEITES DE NATAL
3714;CHINELO HAV SLIM BRASIL MARINHO 39/40;CALÇADO ADULTO;56;CALÇADO ADULTO
6546;DOCE ABOBORA RB AMORE;DOCE PASTA;103;DOCE PASTA
7819;FRALDA PAMPERS CONFORT SEC MEGA XXG C/30UN;FRALDA INFANTIL;133;FRALDA INFANTIL
13160;MAMAD KUKA AQUARELA UNIV ROSA 250ML;PUERICULTURA;245;PUERICULTURA
16745;FACA TRAMONTINA P WOOD MESA 21100/495;UTENSÍLIOS DE INOX/ALUMÍNIO;296;UTENSÍLIOS DE INOX/ALUMÍNIO
12673;COLONIA BANHO FLORES 300ML ORVALHO;PERFUMAÇÃO;77;CONDICIONADOR
5663;CREME ECO FRESH RAIZES BR TAP/COCO 500ML;CREME PARA TRATAMENTO;147;HIDRATAÇÃO PARA O CORPO
4;ABS C/ABAS SYM SECA 32/PG28;ABSORVENTE;0;ABSORVENTE
7296;EXTR TOM OLE LT 130G;EXTRATO DE TOMATE;74;COLORAÇÃO FEMININA
10152;RODO PLASTICO JACARE 60cm VARREBRAS;LIMPEZA;177;LIMPEZA
8156;CAMARAO PF 7B 300G-PC CONG MED DESCD;FRUTOS DO MAR CONGELADOS;22;ARROZ
14391;SAB LIQ TOK BOTHANICO 1,9L ERVA DOCE;SABONETE LÍQUIDO;261;SABONETE LÍQUIDO
12977;BOIA BESTWAY CIRCULAR COLOR 91CM 36010;PRAIA/PISCINA;133;FRALDA INFANTIL
12479;CAIXA DEC ACASA D METAL VIDRO 576;PAPELARIA;215;ORGANIZADOR
4379;GRELHA USEUTIL INOX;CHURRASCO;296;UTENSÍLIOS DE INOX/ALUMÍNIO
1182;ARROZ SEPE PREMIUM 1KG;ARROZ;22;ARROZ
10831;MACARRAO A BOLONHESA kg .;MASSA PRONTA;193;MASSA SECA
1066;AP BARB DORCO C/5;APARELHO DE BARBA;133;FRALDA INFANTIL
13663;QUEIJO PRATO QUATA ESFERICO kg;QUEIJO;250;QUEIJO
5001;TOFU AGRONIPO MOMEN 500G;COMIDA ORIENTAL;247;PÃES
10097;VASSOURA CONDOR VAR FA ED ESPE C/CAB V35;LIMPEZA;177;LIMPEZA
4968;MOLHO KUHNE MADE FOR MEAT PEPPE VD 257ML;COMIDA ORIENTAL;206;MOLHO DE TOMATE
13758;QUEIJO PETIT SUISSE VIGOR 360GR;QUEIJO;250;QUEIJO
17807;SALSAO CAMILO VERDURAS UN;VERDURAS;309;VERDURAS
3645;SANDALIA HAVAIANAS SLIM ORGANIC PETROLEO 41/42;CALÇADO ADULTO;56;CALÇADO ADULTO
6232;DES ROLL REXONA COTTON 30ML;DESODORANTE FEMININO;98;DESODORANTE FEMININO
13459;PAO VISCONTI TRADICIONAL ATM PCT 400G;PÃES;247;PÃES
4518;CHA RISTON PRETO CHOCOLATE DREAM CX/25;CHÁ;67;CHÁ
4562;CHA TEA TEE C LIMAO/MACA/LARAN ORG 330ML;CHÁ PRONTO;67;CHÁ
15531;SOPA KNORR 76G CREME NAT. ABOBORA;SOPA;269;SALGADINHO E APERITIVO
7318;FUBA MIMOSO KODILAR 1K;FARINÁCEO;124;FARINÁCEO
1825;GALETO SEARA KG;AVE RESFRIADA;247;PÃES
6542;DOCE LEITE FALEX 210G PASTA SACHE;DOCE PASTA;103;DOCE PASTA
3162;BONECA BARBIE - PROFISSÕES;BRINQUEDOS MENINAS;50;BRINQUEDOS MENINAS
7116;ESM COLORAMA UNICA CAMADA AZUL CELESTE 8ML;ESMALTE;116;ESMALTE
7829;FRALDA PAMPERS PANTS GTS ME XXG C/52;FRALDA INFANTIL;133;FRALDA INFANTIL
11949;PASCOA OVO NESTLE CLASSIC CHOC AO LEITE 485G;OVO DE PÁSCOA;216;OVO DE PÁSCOA
2545;BISC ISABELA LEITE CHOCOLATE PCT 400G;BISCOITO;44;BISCOITO
4341;Grill Britânia Press 180 1400W - Coletor de Gordura;CHAPAS/GRELHAS ELETRICAS;153;ILUMINAÇÃO
5557;CREME DE LEITE AUROR 200g;CREME DE LEITE;278;SORVETE
17803;ALFACE MIMOSA SATO UN;VERDURAS;309;VERDURAS
1428;VELA ANIV INDIPEL FASHION SORT, 8;ARTIGOS PARA FESTAS;23;ARTIGOS PARA FESTAS
4496;CHA REAL ORIENTAIS PRETO C/10 CLASSICO;CHÁ;67;CHÁ
16286;TEMP BAIANO CORDEIRO 40G;TEMPERO;288;TEMPERO
16500;ALISANTE HAIRLIFE KIT CR ERVAS/JABORANDI 160G;TRANSFORMAÇÃO CABELOS;259;SABONETE BARRA
9462;LAVA ROUPA LIQ BABY SOFT TOTAL MAX LILAS 1L;LAVA ROUPA LÍQUIDO;164;LAVA ROUPA LÍQUIDO
4290;CERVEJA BOHEMIA MAGNA PILS ONE WAY 300ML;CERVEJA;63;CERVEJA
9776;LEITE PO NINHO 700G-LT ZERO LACT;LEITE EM PÓ;171;LEITE UHT
8167;CAMARAO CZA 71/90 POTIPORA S/C CONG 400G;FRUTOS DO MAR CONGELADOS;22;ARROZ
7926;MIX UVA PASSA DONA HELENA 250G;FRUTA SECA;137;FRUTAS
10279;GEL ADESIVO 4app APLIK LAVANDA;LIMPEZA SANITÁRIA;130;FIXADOR DE CABELO
16351;TIRA FERRUGEM VANTAGEM 50ML;TIRA MANCHA;289;TIRA MANCHA
14625;SACO LIXO PEGA LIXO 15L;SACOS;265;SACOS
1248;ARROZ PILLECO NOBRE AGULHINHA 5KG;ARROZ;22;ARROZ
8498;LOCAO LIMPEZA HIDRAT CERAVE 473ML;HIDRATAÇÃO PARA O CORPO;176;LIMPADOR MULTIUSO
2040;AZEITONA GORDAL CC PRAMESA 500G-VD;AZEITONA;36;AZEITONA
4055;CANJIQUINHA ANCHIETA 500G;CANJICA;269;SALGADINHO E APERITIVO
