,nome_produto,categoria
15548,SOPA CAMPBELLS AMER CR 300G- LT TOM TOM,SOPA
15549,CANJA DE FRANGO 450G,SOPA
15550,INGREDIENTES SOPAO DELICIA PCT 600G,SOPA
15551,CR VONO QUEIJO 53G,SOPA
15552,CREME DE CEBOLA TOSCANO 65G,SOPA
15553,SOPA CHAMA DE MANDIOQUINHA GRANDE,SOPA
15554,SOPA AJINOMOTO VONO 22G BATATA C/CARNE,SOPA
15555,SOPA VILA SLIM FRANGO/LEGUMES 150G,SOPA
15556,"SOPA MAGGI 20G, FRANGO ALHO PORO",SOPA
15557,SOPA KNORR 76G CREME NAT. ERVILHA/BACON,SOPA
15558,SOPA MAGGI 20G MEU INSTANTE ESPINAFRE/QUEIJ,SOPA
15559,SOPAO SANDELLA CARNE 180G,SOPA
15560,SOPA KNORR MAIS MACARRAO 75G CARNE,SOPA
15561,SOPAO MAGGI 200G GALINHA/AZEITE,SOPA
15562,SOPA KNORR 19G INSTANT.QUICK CEBOLA DOURADA,SOPA
15563,SORVETE SKIMONI GENIALI 1.8L BRIGAD TRUFADO,SORVETE
15564,PICOLE SELECTO ICE 60G DIET CASTANHA,SORVETE
15565,SORVETE LIGHT LA BASQUE 500ML COCO,SORVETE
15566,SORVETE SUPERFRUT DOCE LEITE PT 2L,SORVETE
15567,SORVETE MAROMA TRADIC NAPOLITANO 1.5L,SORVETE
15568,SORVETE KIBON CORNETTO SNICKERS 90G,SORVETE
15569,"SORVETE SUNDAE ST.LUIGER 1.5L, CREME MOR",SORVETE
15570,SORVETE PALETITAS ESPETACULO 2LT,SORVETE
15571,SORVETE BERGALLI GENGIBRE PT 900ML,SORVETE
15572,PICOLE NIC DETOX YELLOW 80G,SORVETE
15573,"SORVETE KIBON CREM 2L, CARIOCA",SORVETE
15574,SORVETE PERFETTO BIG ROLL CREME 590G,SORVETE
15575,SORVETE FRUT BISS 240G NAPOLITANO,SORVETE
15576,SORVETE MANJAR SAINT LUIGER 1L COCO C FR VERM,SORVETE
15577,SORVETE PAVILOCHE PAVIUN DULC LECH PT 2L,SORVETE
15578,SORVETE FRUT BISS 240G PAVE,SORVETE
15579,SORVETE PICOLE KIBON MATE C/LIMAO 60ML,SORVETE
15580,SORVETE PICOLE KIBON MAGNUM CLASSICO 100ML,SORVETE
15581,SORVETE H2LIFE 150ML S/LACT S/ACUC BANANA,SORVETE
15582,SORVETE SKIMONI CLASSICOS 1.8L MORANGO NEVA,SORVETE
15583,"SORVETE NESTLE MOLICO 455ML, CREME",SORVETE
15584,SORVETE SUNDAE ST.LUIGER 1.5L CHOCOLATE AVELA,SORVETE
15585,PICOLE YPY CHEESECAKE MORANGO C/COB 76G,SORVETE
15586,"SORVETE NESTLE 1,5L CREME GOURMET",SORVETE
15587,PICOLE SELECTO ICE 66G SABOR BRASIL TAPIOCA,SORVETE
15588,SORVETE HAAGEN-DAZS 473G PT HONEY&CREAM,SORVETE
15589,SORVETE PAVILOCHE GELATO CHANTILLY 1.8L,SORVETE
15590,SORVETE FRUT BISS COPINHO 120ML FLOCOS,SORVETE
15591,SORVETE NESTLE OREO SANDWICH 135G,SORVETE
15592,SORVETE LA BASQUE 700ML-PT VANILLA CREME,SORVETE
15593,"SORVETE HAAGEN-DAZS, MACADAMIA NUT BRITTLE 473ML",SORVETE
15594,SORBET 380g TROPTIME PITAYA/ACE,SORVETE
15595,"SORVETE LACTA LAKA 1,5L",SORVETE
15596,PICOLE FRUTANUA 65G COCO,SORVETE
15597,SORVETE ICE BOM MELODY 2L CREME,SORVETE
15598,"SORVETE LACTA 1.5L, CHOC",SORVETE
15599,SORVETE SKIMONI CLASSICOS 1.8L CREME,SORVETE
15600,SORVETE ICE BOM SUPER 2L MORANGO,SORVETE
15601,SORVETE HAAGEN DAZS COOK.CREAM 473ML,SORVETE
15602,"SORVETE 1,5L MEX CHOC INT",SORVETE
15603,PICOLE DILETTO CHOC ITALIANO 50G,SORVETE
15604,"SORVETE KIDELICIA KITORTA DE LIMAO 1,8L",SORVETE
15605,SORVETE LOSLOS 65G MORANGO,SORVETE
15606,"SORVETE KIDELICIA MORANGO 1,5L",SORVETE
15607,SORVETE PERFETTO BIG ROLL CHOCOLATE 590G,SORVETE
15608,"SORVETE FRUT BISS 1,5L BROWNIE",SORVETE
15609,PICOLE SELECTO ICE 66G CUPUACU,SORVETE
15610,"SORVETE BAMBI DUO 1,5L",SORVETE
15611,SORVETE BEN JERRYS HALFBAKED 458ML,SORVETE
15612,"SORVETE OGGI CREME 1,5LT",SORVETE
15613,"SORVETE NOBRELLI 1,5L PT NAPOL",SORVETE
15614,"SORVETE KIDELICIA PAVE PREMIUM 1,5L",SORVETE
15615,"SORVETE NOBRELLI 1,5L PT FLOCOS",SORVETE
15616,SORVETE BEN&JERRYS A COOKIE AFFAIR 458ML,SORVETE
15617,"SORVETE KIDELICIA SENSASHOW 1,8L",SORVETE
15618,SORVETE SKIMONI SPECIAL 1.5L CURAU MILHO,SORVETE
15619,SORVETE SORVETAO 2LI NAPOLITANO,SORVETE
15620,PICOLE YPY DOCE LEITE C/ COBERTURA 76G,SORVETE
15621,SORVETE KIBON MINI DOCE LEITE 100ML,SORVETE
15622,PICOLE YPY CHEESECAKE F BOSQUE C/COB 76G,SORVETE
15623,"SORVETE JUNDIA 2L, MILHO",SORVETE
15624,SORVETE GELLAK 2L-PT PASSAS AO RUM,SORVETE
15625,SORVETE SUPERFRUT NAPOLITANO PT 2L,SORVETE
15626,"SORVETE OGGI NAPOLITANO 1,5LT",SORVETE
15627,GELINHO OQUALE 98ML LIMAO,SORVETE
15628,SORVETE PAVILOCHE ESPECI TENTACAO PT 2L,SORVETE
15629,SORVETE YPY CHOCOLATE ZERO LACT PT 500ML,SORVETE
15630,SORVETE BERGALLI CHOC S/ACUCAR PT 500ML,SORVETE
15631,"SORVETE BOACHA 1,7L OVOMALTINE",SORVETE
15632,"SORVETE KIDELICIA KITRUFADO 1,8L",SORVETE
15633,SORVETE HAAGEN-DAZS 473ML-PT MACAD N BRITTLE,SORVETE
15634,SORVETE PICOLE KIBON FRUTAS VERM C/CALDA LEITE COND 50ML,SORVETE
15635,"SORVETE SLOOP 2L, LEITE COND",SORVETE
15636,PICOLE SELECTO ICE 66G ABACAXI,SORVETE
15637,PICOLE FRUTANUA 65G MAMAO,SORVETE
15638,SORVETE LA BASQUE CHOC.BCO.COOKIES 500ML,SORVETE
15639,"SORVETE KIBON SORVETEETERIA 1.5L, LAKA",SORVETE
15640,SORVETE SKIMONI SOB CASEIRA 1.5L TORT ALEMA,SORVETE
15641,"SORVETE PALETITAS LEITINHO TRUFADO 1,8LT",SORVETE
15642,"SORVETE KIDELICIA TRIDELICIA FESTA 1,5L",SORVETE
15643,SORVETE LA BASQUE 700ML CAFE CROC,SORVETE
15644,SORVETE LOSLOS MINI 65G CHOC BELGA,SORVETE
15645,"SORVETE PALETITAS GREGO BLUEBERRY 1,8LT",SORVETE
15646,"PICOLE LACTA NESTLE 68G, AO LEITE",SORVETE
15647,SORVETE BOACHA 2L ACAI C/ BANANA,SORVETE
15648,PICOLE DILETTO COCO MALASIA 50G,SORVETE
15649,"SORVETE DULCE DIAS 1L, BRIGADEIRO",SORVETE
15650,SORVETE FRUT BISS 2L FLOCOS,SORVETE
15651,SORVETE LA BASQUE LIGHT 700ML-PT CHOC,SORVETE
15652,PICOLE KIBON KIBONBON MORANGO 53G,SORVETE
15653,SORVETE NOBRELLI TRUFADINHO 2L,SORVETE
15654,"SORVETE NOBRELLI 1,5L PT CREME",SORVETE
15655,SORVETE BERGALLI COCO PT 900ML,SORVETE
15656,SORVETE PICOLE KIBON MAX VULCAO DO MAR 50ML,SORVETE
15657,PICOLE NESTLE MEGA AMENDOAS UN,SORVETE
15658,SORVETE KIBON PASSAS RUM PT 1.3L,SORVETE
15659,SORVETE SMOTI DE MOTI 50G MORANGO,SORVETE
15660,"SORVETE NESTLE PT 1,5L LA FRUTA ABACAXI/COC",SORVETE
15661,SORVETE LOSLOS 65G MARC/L COND,SORVETE
15662,SORBET S/LAC VIDA VEG 500ML BAN,SORVETE
15663,SORBET VERO SORBETTO LIMAO 550G,SORVETE
15664,SORVETE NESTLE GELATO 180G-PT LIMONCELLO,SORVETE
15665,SORVETE FRUTIQUELLO 2L OLHO DE SOGRA,SORVETE
15666,SORVETE ICE BOM SUPER 2L NAPOLITANO,SORVETE
15667,SORVETE CACAUWHEY 220ML,SORVETE
15668,PICOLE NIC CHA HIBISCO 60G,SORVETE
15669,"SORVETE FASCINO 1,8L JUNDIA, PUD LEITE",SORVETE
15670,"SORVETE LACTA 1.5L, SONHO VALSA",SORVETE
15671,SORVETE PERFETTO BIG ROLL FLOCOS 590G,SORVETE
15672,SORVETE BEN JERRYS PHISH FOOD 458ML,SORVETE
15673,SORVETE SKIMONI CLASSICOS 1.8L FLOCOS,SORVETE
15674,SORVETE SKIMONI CLASSICOS 1.8L NAPOLITANO,SORVETE
15675,SORBET ORG LA NATURELLE 490ML MARACUJA,SORVETE
15676,PICOLE LA PALETA 120G OVOMALTINE,SORVETE
15677,SORVETE LOSLOS 90G BEM CASADO,SORVETE
15678,SORVETE SIVIERO AFFOG AMARENA 2L,SORVETE
15679,SORVETE WAFFLE 150ML MORANGO,SORVETE
15680,SORVETE HAAGEN DAZS MACADAMIA 100ML,SORVETE
15681,CREME WHAKA DETOX PT 500ML,SORVETE
15682,SORVETE FRUT BISS 2L CREME,SORVETE
15683,PICOLE ICE BOM AO LEITE 50GR COCO,SORVETE
15684,PICOLE NATURALLE ICE UP 56G JACA,SORVETE
15685,"SORVETE PARDAL ORIG 1,5L CASTANHA",SORVETE
15686,SORVETE PAVILOCHE PAVIUN IOG/AMAR 1.5L,SORVETE
15687,"SORVETE FROSTY 1,5L MOUSSE MARACUJA",SORVETE
15688,"SORVETE NESTLE 455ML, ALPINO",SORVETE
15689,PICOLE ICE BOM AO LEITE 50GR CHOCOLATE,SORVETE
15690,SORBET VERO SORBETTO GRAVIOLA 550G,SORVETE
15691,PICOLE KIBON KIBONBON COCO 43G,SORVETE
15692,GELADINHO KATINA C/12 .,SORVETE
15693,SORVETE LOSLOS 65G LIMONADA S,SORVETE
15694,SORVETE PICOLE KIBON FRUTAS VERM ZERO 60ML,SORVETE
15695,"SORVETE SLOOP 2L, CHOC",SORVETE
15696,SORVETE MAROMA GELATO CIOCCOLATO BELG 1L,SORVETE
15697,SORVETE SUPERFRUT COCO PT 2L,SORVETE
15698,PICOLE FRUTTARE 60G CAJA,SORVETE
15699,SORVETE BOACHA 2L DIET CHOCOLATE,SORVETE
15700,"SORVETE LACTA AO LEITE 1,5L",SORVETE
15701,"SORVETE FROSTY 1,5L TORTA DE LIMAO",SORVETE
15702,SORVETE NOBRELLI 2L-PT CREME,SORVETE
15703,SORVETE KIBON CREMOSISSIMO Z.LACT.NAPO.800M,SORVETE
15704,SORVETE NOBRELLI 2L-PT NAPOL,SORVETE
15705,SORVETE FRUT BISS 1L NAPOLITANO,SORVETE
15706,SORVETE NOBRELLI CHURROS 2L,SORVETE
15707,SORVETE BERGALLI IOG GRE C/FRU VER 500ML,SORVETE
15708,SORVETE JUNDIA SORVETERIA 950ML CROCANTE,SORVETE
15709,"SORVETE KIBON 2L, CREME",SORVETE
15710,PICOLE SELECTO ICE 60G DIET COCO,SORVETE
15711,PICOLE BOACHA 70G LIMAO,SORVETE
15712,"SORVETE PARDAL CLAS 1,5L FLOCOS",SORVETE
15713,SORVETE JUNDIA 2L 3 CHOCOLATES,SORVETE
15714,PICOLE LA PALETA 120G LTE NINHO/FRUTA,SORVETE
15715,"SORVETE NESTLE 1,5L, NAPOLITANO",SORVETE
15716,SORVETE OGGI PREMIUM MORANGO 2LTO,SORVETE
15717,SORVETE DILETTO CUP 500ML-PT CHOC ITALIANO,SORVETE
15718,PICOLE YPY CHOC HOLANDES C/COB C/3 76G,SORVETE
15719,SORVETE FROSTY 1L FLOCOS,SORVETE
15720,SORVETE KIBON NAPOLITANO ZERO PT 800ML,SORVETE
15721,SORVETE VENETO VANIGLIA BOURBON PT 500ML,SORVETE
15722,SORVETE PICOLE KIBON MAGNUM CELEBRATION 100ML,SORVETE
15723,"PICOLE NESTLE GELATO 68G, CIOCC NERO",SORVETE
15724,"SORVETE NESTLE 1,5L, BRIGADEIRO",SORVETE
15725,PICOLE FRUT BISS DO LEAO 60G KIDS,SORVETE
15726,SORVETE ICE BOM 1L NAPOLITANO,SORVETE
15727,GELINHO OQUALE 98ML MORANGO,SORVETE
15728,PICOLE BOACHA 70G LEITE CONDENSAD,SORVETE
15729,SORVETE TOC 2L FTAS TROPICAIS,SORVETE
15730,SORVETE FRUT BISS COPINHO 120ML MORANGO,SORVETE
15731,CREME RAIZES DO BRASIL 150ML GRAVIOLA,SORVETE
15732,SORVETE YOMANTE PALITO 70G MORANGO,SORVETE
15733,SORVETE SKIMONI SKIZERO 1.5L LEITE TRUFADO,SORVETE
15734,PICOLE FRUT BISS TRADICIONAL 60G TANGERINA,SORVETE
15735,PICOLE SELECTO ICE 66G GRAVIOLA,SORVETE
15736,SORVETE PICOLE DILETTO 10G ESP VANILA CHOC,SORVETE
15737,SORVETE NESTLE GELATO 180G-PT VANIGLIA,SORVETE
15738,SORVETE 2L KIBON CREMOSISSIMO CHOCOLEITE,SORVETE
15739,SORVETE PAVILOCHE ESPECI TENTACAO1.5L,SORVETE
15740,"SORVETE FROSTY 1,5L CHOC TRUF C/AVE",SORVETE
15741,SORVETE MAROMA GELATO DOLCE DI LATTE 1L,SORVETE
15742,SORVETE NESTLE GELATO 140G-PT PISTACCHIO,SORVETE
15743,SORVETE SMOTI PT 110ML CARAM. FLOR SAL,SORVETE
15744,SORVETE KIBON MOUSSE LIMAO PT 1.3L,SORVETE
15745,SORVETE BAMBI,SORVETE
15746,PICOLE YPY DOCE LEITE C/COB C/3 76G,SORVETE
15747,SORVETE GELLAK 2L-PT CARIOCA,SORVETE
15748,KIBON CREMOSISSIMO 1L FLOCOS/CH,SORVETE
15749,SORVETE FRUTIQUELLO 2L IOGURTE C/AMORAS,SORVETE
15750,GELADINHO MTO LOOKO 275ML,SORVETE
15751,"SORVETE KIDELICIA DOCURA PREMIUM 1,5L",SORVETE
15752,SORVETE NESTLE GELATO 180G-PT CIOCHOLATO,SORVETE
15753,PICOLE SELECTO ICE 66G SABOR BRASIL QUEIJO/GOIABAD,SORVETE
15754,"SORVETE HAAGEN-DAZS 473ML, COOKIES & CREAM",SORVETE
15755,"SORVETE PARDAL FUN 1,5L DOCE LEITE",SORVETE
15756,SORVETE BOACHA 2L MEGA FRUTAS,SORVETE
15757,PICOLE SELECTO ICE 60G DIET ACAI C/BANANA,SORVETE
15758,SORVETE LA BASQUE 500ML CHOC/AMEND,SORVETE
15759,"SORVETE HAAGEN-DAZS 473ML, STRAW CHEESECAKE",SORVETE
15760,SORVETE BEN & JERRYS 120ML-PT NEW FUDGE CHUNK,SORVETE
15761,SORVETE PAVILOCHE GELATO IOG GREGO 1.8L,SORVETE
15762,SORVETE FRUT BISS 1L MENTA FLOCADO,SORVETE
15763,SUCO CONC BELA ISCHIA GOIABA 1L,SUCO CONCENTRADO
15764,"SUCO IMBIARA CONC 980ML, GOIABA",SUCO CONCENTRADO
15765,SUCO CONC MILANI MARACUJA 500ML,SUCO CONCENTRADO
15766,SUCO CONC GRAN VILLE CAJU 500ML,SUCO CONCENTRADO
15767,SUCO SERGIPE PET 500ML GOIABA,SUCO CONCENTRADO
15768,SUCO CONC MAGUARY MANGA 1L,SUCO CONCENTRADO
15769,SUCO CONC CAJU 500ML-PET,SUCO CONCENTRADO
15770,SUCO CONC MILANI TOMATE 500ML,SUCO CONCENTRADO
15771,SUCO CONC DAFRUTA ACEROLA 500ML,SUCO CONCENTRADO
15772,SUCO CONC DAFRUTA MANGA 500ML,SUCO CONCENTRADO
15773,CONCENTRADO LIQ DEL VALLE MARACUJA 500ML,SUCO CONCENTRADO
15774,SUCO CONCENTRADO 1L YUMMY MANGA,SUCO CONCENTRADO
15775,SUCO CONC DAFRUTA UVA 1L,SUCO CONCENTRADO
15776,SUCO CONC SERIGY CAJU 500ML,SUCO CONCENTRADO
15777,SUCO CONC DAFRUTA CAJU 500ML,SUCO CONCENTRADO
15778,"SUCO IMBIARA CONC 980ML, MANGA",SUCO CONCENTRADO
15779,SUCO NAT.MACA NATURAL ONE 900ML,SUCO NATURAL
15780,SUCO NAT.MANG/LAR/MAC/MAR.NAT.ONE 900ML,SUCO NATURAL
15781,SUCO NATURAL ONE RESF 900ML LAR,SUCO NATURAL
15782,SUCO NATURAL DA FAZENDA MAC/GO GFA 900ML,SUCO NATURAL
15783,SUCO NATURAL POLPA 300ML SABORES,SUCO NATURAL
15784,SUCO NATURAL ONE RESF 900ML UV/MA BLEND,SUCO NATURAL
15785,SUCO INTEG CASA BENTO UVA 100% NATURAL GF 295ML,SUCO NATURAL
15786,SUCO NATURAL ONE FIT LIMAO SANTO 900ML,SUCO NATURAL
15787,SUCO SUMO 200ML CAJU,SUCO NATURAL
15788,SUCO INTEG NATURAL DA FAZ MACA VERDE PET 900ML,SUCO NATURAL
15789,SUCO COM/TEM UVA GFA 1L,SUCO NATURAL
15790,SUCO NATURAL ONE LARANJA GFA 1.5L,SUCO NATURAL
15791,SUCO NEWFRUT 1L GOIABA/LAR/MACA,SUCO NATURAL
15792,SUCO NATURAL ONE UVA/MACA GFA 300ML,SUCO NATURAL
15793,SUCO NEWFRUT 1L-GF MANGA/LAR/MACA,SUCO NATURAL
15794,SUCO AMAZOO 330ML ACAI+ MORANGO CHIA LINHACA,SUCO PRONTO/NECTAR
15795,SUCO SUVALAN 100% UVA 1L,SUCO PRONTO/NECTAR
15796,SUCO SALTON UVA TINTO INTEGRAL GFA 1.5L,SUCO PRONTO/NECTAR
15797,SUCO INTEGRAL POMARIS 1LT UVA,SUCO PRONTO/NECTAR
15798,SUCO DAFRUTA 300ML REFRSH LARANJA/MORANGO,SUCO PRONTO/NECTAR
15799,SUCO PTO DEL VALLE 100% LAR 250ML,SUCO PRONTO/NECTAR
15800,NECTAR MYBERRIES 300ML AMORA,SUCO PRONTO/NECTAR
15801,NECTAR MAGUARY STEVIA MARACUJA 1L,SUCO PRONTO/NECTAR
15802,SUCO SINUELO 1L UVA BCA INT,SUCO PRONTO/NECTAR
15803,SUCO INTEG PERINI UVA GF 500ML,SUCO PRONTO/NECTAR
15804,SUCO INTEG ALIANCA UVA TINTO GF 1L,SUCO PRONTO/NECTAR
15805,SUCO MARATA MANGA 1L,SUCO PRONTO/NECTAR
15806,SUCO PTO MAGUARY MISTA MOR 1L,SUCO PRONTO/NECTAR
15807,NECTAR DEL VALLE LIGHT UVA 290ML,SUCO PRONTO/NECTAR
15808,SUCO FRESH VEGG 330ML LIFE,SUCO PRONTO/NECTAR
15809,"NECTAR 1,5L DEL VALLE FRESH LARANJA",SUCO PRONTO/NECTAR
15810,SUCO PTO DEL VALLE RES CRANBER C MACA 250ML,SUCO PRONTO/NECTAR
15811,SUCO INTEGRAL PATRULHA CANINA UVA TP 200 ML,SUCO PRONTO/NECTAR
15812,NECTAR BELA ISCHIA ABACAXI HORTELA 1L,SUCO PRONTO/NECTAR
15813,SUCO PTO MAGUARY KIDS CAR MOR 200ML,SUCO PRONTO/NECTAR
15814,NECTAR NUTRINECTAR MANGA 1L,SUCO PRONTO/NECTAR
15815,SUCO GREEN PEOPLE TIETA 350ML,SUCO PRONTO/NECTAR
15816,SUCO PTO MINUTE MAID MAIS LARANJA CASEIRA 250ML,SUCO PRONTO/NECTAR
15817,SUCO DEL VALLE 100% UVA GFA 300ML,SUCO PRONTO/NECTAR
15818,SUCO DE LARANJA EXTRAFRUTI 1L,SUCO PRONTO/NECTAR
15819,"SUCO NEAT PET 1.350ML, UVA",SUCO PRONTO/NECTAR
15820,NECTAR 1L YUMMY FRESH UVA/MACA,SUCO PRONTO/NECTAR
15821,SUCO PTO DEL VALLE LIGHT MAIS MANGA LT 335ML,SUCO PRONTO/NECTAR
15822,NECTAR MAGUARY STEVIA TANGERINA 1L,SUCO PRONTO/NECTAR
15823,SUCO INTEG DO BEM VERDE TP 1L,SUCO PRONTO/NECTAR
15824,SUCO DELVALLE 900ML-PET UVA,SUCO PRONTO/NECTAR
15825,NECTAR DEL VALLE MAIS MARACUJA 200ML,SUCO PRONTO/NECTAR
15826,SUCO PTO DISFRUT MANGA 200ML,SUCO PRONTO/NECTAR
15827,BEBIDA COM SUCO MAGUARY 900ML PET UVA,SUCO PRONTO/NECTAR
15828,SUCO PTO IZZY MANGA 1L,SUCO PRONTO/NECTAR
15829,SUCO PTO DISFRUT MANGA LIGHT 200ML,SUCO PRONTO/NECTAR
15830,SUCO PTO LIV ABAC HORT INTEGRAL 1L,SUCO PRONTO/NECTAR
15831,"SUCO PTO MAGUARY LIFE 0,0%ACUC MACA 1L",SUCO PRONTO/NECTAR
15832,SUCO JANDAIA PRONTO 200ML CAJU,SUCO PRONTO/NECTAR
15833,SUCO PE DE FRUTA 400G COCO POWER,SUCO PRONTO/NECTAR
15834,SUCO JUVER VEGGIES VIOLETA TP 1L,SUCO PRONTO/NECTAR
15835,NECTAR PREDILECTA PESSEGO 1L,SUCO PRONTO/NECTAR
15836,SUCO INTEG SANJO UVA CABERNET GF 1L,SUCO PRONTO/NECTAR
15837,SUCO CAMPO LARGO UVA INTEGRAL 1.350ML,SUCO PRONTO/NECTAR
15838,SUCO GREEN PEOPLE BAS LARANJA 250ML,SUCO PRONTO/NECTAR
15839,SUCO FAZENDA MARACUJA TP 1L,SUCO PRONTO/NECTAR
15840,NECTAR FRUTARIA GR/KIW/MAC/UV.V 1L,SUCO PRONTO/NECTAR
15841,SUCO PTO LIV GREEN CRANBERRY 1L,SUCO PRONTO/NECTAR
15842,SUCO MARATA MANGA 200ML,SUCO PRONTO/NECTAR
15843,SUCO BIO2 KIDS BAN/LAR/MAC/QUI ORG 200ML,SUCO PRONTO/NECTAR
15844,NECTAR DEL VALLE 1L CAJU,SUCO PRONTO/NECTAR
15845,SUCO 1L SPRES LARANJA,SUCO PRONTO/NECTAR
15846,SUCO PTO LIV DETOX 330ML,SUCO PRONTO/NECTAR
15847,SUCO PTO PIN UP CRANBERRY 1L,SUCO PRONTO/NECTAR
15848,NECTAR CAMP 200ML UHT LARANJA,SUCO PRONTO/NECTAR
15849,SUCO PTO LIV GREEN APPLE 1L,SUCO PRONTO/NECTAR
15850,BEB SMOOTHIE DO BEM 1L-TP MARACUJA/MANGA,SUCO PRONTO/NECTAR
15851,SUCO INTEG SANJO MACA/UVA GF 1L,SUCO PRONTO/NECTAR
15852,"NECTAR JANDAIA 1L, LARANJA/MACA",SUCO PRONTO/NECTAR
15853,NECTAR 200ml LA FRUIT TP GOIABA,SUCO PRONTO/NECTAR
15854,SUCO NOSS FRUTA BRASIL 390G BAG SAB ACAI/CAJA/TAMA,SUCO PRONTO/NECTAR
15855,SUCO SUVALAN MACA/LARANJA/BETERRAB TP 1L,SUCO PRONTO/NECTAR
15856,SUCO SUMO 300ML SABORES,SUCO PRONTO/NECTAR
15857,"SUCO PTO MAGUARY UVA SELECOES 1,5L",SUCO PRONTO/NECTAR
15858,NECTAR MAGUARY TANGERINA 335ML,SUCO PRONTO/NECTAR
15859,SUCO PTO MAGUARY CAJU LIGHT 1L,SUCO PRONTO/NECTAR
15860,NECTAR BELA ISCHIA UVA 1L,SUCO PRONTO/NECTAR
15861,SUCO HUGO PIETRO UVA TINTO INT CP 240ML,SUCO PRONTO/NECTAR
15862,SUCO PTO BLEST FRUIT ACAI ZERO 290ML,SUCO PRONTO/NECTAR
15863,NECTAR LECO UVA 1L,SUCO PRONTO/NECTAR
15864,SUCO NEAT UVA 330ML,SUCO PRONTO/NECTAR
15865,"SUCO GREENPEOPLE BASIC 1L, LARANJA",SUCO PRONTO/NECTAR
15866,NECTAR MAGUARY MARACUJA 200ML,SUCO PRONTO/NECTAR
15867,SUCO PTO MAGUARY LIMONADA 1L,SUCO PRONTO/NECTAR
15868,SUCO PTO LIV GRAPE FRUIT 269ML,SUCO PRONTO/NECTAR
15869,SUCO INTEG DO BEM TANGERINA TP 1L,SUCO PRONTO/NECTAR
15870,NECTAR MAGUARY UVA LIGHT 200ML,SUCO PRONTO/NECTAR
15871,NECTAR 1L LA FRUIT TP MARACUJA,SUCO PRONTO/NECTAR
15872,SUCO PALMEIRON 500ML UVA,SUCO PRONTO/NECTAR
15873,SUCO MISTO ALIANCA 200ML-TP BERGAMOTA/MACA,SUCO PRONTO/NECTAR
15874,NECTAR ADORALLE UVA 1L,SUCO PRONTO/NECTAR
15875,MUPPY L.V.MORANGO 200 ML,SUCO PRONTO/NECTAR
15876,SUCO FRESH VEGG 330ML FIT,SUCO PRONTO/NECTAR
15877,NECTAR MAGUARY PERA 1L,SUCO PRONTO/NECTAR
15878,SUCO PALMEIRON PET 500ML ABACAXI,SUCO PRONTO/NECTAR
15879,SUCO DE TOMATE RAIOLA 500ML,SUCO PRONTO/NECTAR
15880,SUCO INTEG MITTO MACA GF 1L,SUCO PRONTO/NECTAR
15881,SUCO PANIZZON UVA BRANCO INTEG GFA 1.5L,SUCO PRONTO/NECTAR
15882,SUCO GRAPEJUICE 238ML-LT UVA VDE,SUCO PRONTO/NECTAR
15883,SMOOTHIE FROOTY ACAI C/BANANA GFA 300ML,SUCO PRONTO/NECTAR
15884,SUCO 900ml NATURAL ONE TANGERINA,SUCO PRONTO/NECTAR
15885,SUCO PTO JUXX ROMA ZERO 200ML,SUCO PRONTO/NECTAR
15886,SUCO JUVER UVA VERDE VD 200ML,SUCO PRONTO/NECTAR
15887,SUCO INTEG INTEGRAL SOUL LARANJA TP 200ML,SUCO PRONTO/NECTAR
15888,NECTAR NUTRINECTAR 1L TANGERINA,SUCO PRONTO/NECTAR
15889,SUCO FUNC LIFE MIX KIDS 200ML UVA,SUCO PRONTO/NECTAR
15890,NECTAR MAGUARY PESSEGO 200ML,SUCO PRONTO/NECTAR
15891,NECTAR DEL VALLE MAIS PESSEGO TP 1L,SUCO PRONTO/NECTAR
15892,SUCO CASA MADEIRA BAG 3L UVA,SUCO PRONTO/NECTAR
15893,SUCO DO BEM TODO DIA CAJU 200ML,SUCO PRONTO/NECTAR
15894,NECTAR NUTRINECTAR MARACUJA 1L,SUCO PRONTO/NECTAR
15895,BEBIDA DEL VALLE UVA PET 1L,SUCO PRONTO/NECTAR
15896,"SUCO DEL GRANO 1,5L MANGA/MACA",SUCO PRONTO/NECTAR
15897,SUCO PTO DEL VALLE MAIS LAR CAS 300ML,SUCO PRONTO/NECTAR
15898,SUCO PFANNER CRANBERRY TP 1L,SUCO PRONTO/NECTAR
15899,SUCO NOSSA FRUTA BRASIL 390G BAG CAJA UMBU,SUCO PRONTO/NECTAR
15900,BEB FUNC LIFE MIX 200ML UVA/CRANBERRY,SUCO PRONTO/NECTAR
15901,NECTAR 200ml YUMMY FRESH UVA/MACA,SUCO PRONTO/NECTAR
15902,NECTAR PURITY PESS/MACA LIGHT 1L,SUCO PRONTO/NECTAR
15903,NECTAR TETRA SERIGY 1LT MANGA .,SUCO PRONTO/NECTAR
15904,"SUCO VIAN 1,5LI UVA INTEGRAL",SUCO PRONTO/NECTAR
15905,SUCO INTEG ALIANCA UVA BCO GF 1L,SUCO PRONTO/NECTAR
15906,SUCO AMAZOO 200ML ACAI+ MORANGO CHIA LINHACA,SUCO PRONTO/NECTAR
15907,SUCO SANJO MACA INTEGRAL GFA 1L,SUCO PRONTO/NECTAR
15908,"SUCO DAFRUTA 1,5L REFRSH CITRUS",SUCO PRONTO/NECTAR
15909,SUCO PTO PIN UP MACA VERDE 1L,SUCO PRONTO/NECTAR
